#{"t_start": 1638890458.4311745, "env_id": null}
r,l,t
-81.27277,1000,2775.49316
-84.47135,1000,2775.49316
-84.25128,1000,2775.49316
-82.3315,1000,2775.49316
-81.13145,1000,2775.49316
-83.60587,1000,2775.49316
-84.984276,1000,2775.49316
-83.76555,1000,2775.49316
-83.05018,1000,2809.532009
-86.485756,1000,2809.532009
-83.49767,1000,2809.532009
-84.02487,1000,2809.532009
-84.80172,1000,2809.532009
-82.63823,1000,2809.532009
-83.10744,1000,2809.532009
-80.98796,1000,2809.532009
-83.164314,1000,2809.532009
-83.65945,1000,2809.532009
-82.81721,1000,2809.532009
-87.300835,1000,2809.532009
-84.374306,1000,2843.493177
-81.48084,1000,2843.493177
-83.76555,1000,2843.493177
-87.46006,1000,2843.493177
-81.75118,1000,2843.493177
-84.47135,1000,2843.493177
-85.66237,1000,2843.493177
-84.5672,1000,2843.493177
-83.2208,1000,2843.493177
-86.57645,1000,2843.493177
-80.915405,1000,2843.493177
-82.142204,1000,2843.493177
-82.26885,1000,2877.88361
-87.76682,1000,2877.88361
-85.23914,1000,2877.88361
-82.63823,1000,2877.88361
-85.71356,1000,2877.88361
-84.27603,1000,2877.88361
-86.11038,1000,2877.88361
-83.71267,1000,2877.88361
-83.49767,1000,2877.88361
-84.32532,1000,2877.88361
-86.43994,1000,2877.88361
-85.54841,1000,2877.88361
-86.62134,1000,2911.868854
-84.732124,1000,2911.868854
-84.755394,1000,2911.868854
-81.13144,1000,2911.868854
-82.75796,1000,2911.868854
-84.42297,1000,2911.868854
-82.876045,1000,2911.868854
-83.76555,1000,2911.868854
-83.97367,1000,2911.868854
-83.92214,1000,2911.868854
-82.20575,1000,2911.868854
-84.847786,1000,2911.868854
-87.05427,1000,2946.299772
-83.71267,1000,2946.299772
-83.49767,1000,2946.299772
-86.15844,1000,2946.299772
-84.024864,1000,2946.299772
-87.09602,1000,2946.299772
-83.49767,1000,2946.299772
-84.847786,1000,2946.299772
-83.164314,1000,2946.299772
-83.65945,1000,2946.299772
-82.99253,1000,2946.299772
-81.34264,1000,2946.299772
-82.39371,1000,2980.593435
-84.17652,1000,2980.593435
-83.60587,1000,2980.593435
-82.01374,1000,2980.593435
-83.164314,1000,2980.593435
-81.27277,1000,2980.593435
-83.818085,1000,2980.593435
-84.12629,1000,2980.593435
-84.374306,1000,2980.593435
-82.63823,1000,2980.593435
-83.71267,1000,2980.593435
-87.57688,1000,2980.593435
-82.01374,1000,3014.866768
-88.47185,1000,3014.866768
-87.57688,1000,3014.866768
-82.20575,1000,3014.866768
-82.577736,1000,3014.866768
-84.519424,1000,3014.866768
-82.01374,1000,3014.866768
-87.09602,1000,3014.866768
-82.3315,1000,3014.866768
-86.25357,1000,3014.866768
-80.915405,1000,3014.866768
-82.93449,1000,3014.866768
-81.48084,1000,3048.526382
-82.26885,1000,3048.526382
-82.75796,1000,3048.526382
-81.059975,1000,3048.526382
-83.49767,1000,3048.526382
-85.71356,1000,3048.526382
-81.817535,1000,3048.526382
-81.48084,1000,3048.526382
-84.519424,1000,3048.526382
-82.81721,1000,3048.526382
-82.45548,1000,3048.526382
-84.12629,1000,3048.526382
-84.313034,1000,3082.479015
-84.9617,1000,3082.479015
-86.59443,1000,3082.479015
-85.40075,1000,3082.479015
-82.99253,1000,3082.479015
-82.0782,1000,3082.479015
-83.55195,1000,3082.479015
-86.79794,1000,3082.479015
-81.48084,1000,3082.479015
-81.68434,1000,3082.479015
-86.062,1000,3082.479015
-81.948814,1000,3082.479015
-82.99253,1000,3118.98161
-84.90495,1000,3118.98161
-86.75423,1000,3118.98161
-83.60587,1000,3118.98161
-83.60587,1000,3118.98161
-84.313034,1000,3118.98161
-86.57645,1000,3118.98161
-82.20575,1000,3118.98161
-82.876045,1000,3118.98161
-83.55195,1000,3118.98161
-84.9617,1000,3118.98161
-82.876045,1000,3118.98161
-83.71267,1000,3153.022727
-86.53125,1000,3153.022727
-82.39371,1000,3153.022727
-85.764404,1000,3153.022727
-86.62134,1000,3153.022727
-84.22643,1000,3153.022727
-83.60587,1000,3153.022727
-86.79794,1000,3153.022727
-86.062,1000,3153.022727
-82.142204,1000,3153.022727
-85.55885,1000,3153.022727
-86.11038,1000,3153.022727
-85.91477,1000,3187.097687
-81.617004,1000,3187.097687
-86.84136,1000,3187.097687
-86.62134,1000,3187.097687
-86.15844,1000,3187.097687
-84.90495,1000,3187.097687
-85.914764,1000,3187.097687
-86.01326,1000,3187.097687
-86.53125,1000,3187.097687
-86.84136,1000,3187.097687
-84.42297,1000,3187.097687
-86.665924,1000,3187.097687
-82.51682,1000,3221.319031
-82.99253,1000,3221.319031
-81.34264,1000,3221.319031
-86.84136,1000,3221.319031
-82.142204,1000,3221.319031
-81.27277,1000,3221.319031
-85.18448,1000,3221.319031
-83.27692,1000,3221.319031
-82.99253,1000,3221.319031
-82.3315,1000,3221.319031
-83.44303,1000,3221.319031
-83.33266,1000,3221.319031
-82.93449,1000,3257.471273
-85.01802,1000,3257.471273
-82.142204,1000,3257.471273
-86.30064,1000,3257.471273
-86.14885,1000,3257.471273
-84.732124,1000,3257.471273
-84.075745,1000,3257.471273
-82.876045,1000,3257.471273
-81.48084,1000,3257.471273
-83.10744,1000,3257.471273
-83.27692,1000,3257.471273
-85.07391,1000,3257.471273
-82.3315,1000,3293.361173
-81.75118,1000,3293.362174
-84.435104,1000,3293.362174
-87.49924,1000,3293.362174
-87.219696,1000,3293.362174
-80.915405,1000,3293.362174
-83.76555,1000,3293.362174
-82.45548,1000,3293.362174
-84.075745,1000,3293.362174
-85.16249,1000,3293.362174
-82.3315,1000,3293.362174
-84.80172,1000,3293.362174
-83.49767,1000,3329.457192
-85.336525,1000,3329.457192
-82.81721,1000,3329.457192
-85.20638,1000,3329.457192
-87.01224,1000,3329.457192
-81.817535,1000,3329.457192
-84.024864,1000,3329.457192
-81.68434,1000,3329.457192
-83.2208,1000,3329.457192
-87.219696,1000,3329.457192
-80.842285,1000,3329.457192
-85.96419,1000,3329.457192
-86.15844,1000,3365.048596
-86.8845,1000,3365.048596
-83.27692,1000,3365.048596
-85.71356,1000,3365.048596
-85.59006,1000,3365.048596
-83.65945,1000,3365.048596
-82.876045,1000,3365.048596
-81.27277,1000,3365.048596
-81.54918,1000,3365.048596
-82.6983,1000,3365.048596
-85.71356,1000,3365.048596
-81.948814,1000,3365.048596
-84.66187,1000,3400.533196
-81.34264,1000,3400.533196
-82.3315,1000,3400.533196
-85.66237,1000,3400.533196
-85.1294,1000,3400.533196
-83.2208,1000,3400.533196
-84.075745,1000,3400.533196
-84.79018,1000,3400.534196
-82.63823,1000,3400.534196
-81.20237,1000,3400.534196
-83.05018,1000,3400.534196
-81.948814,1000,3400.534196
-85.453835,1000,3436.393832
-85.11833,1000,3436.393832
-83.44303,1000,3436.393832
-84.075745,1000,3436.393832
-84.93905,1000,3436.393832
-83.10744,1000,3436.393832
-84.374306,1000,3436.393832
-83.93506,1000,3436.393832
-86.57645,1000,3436.393832
-83.87028,1000,3436.393832
-83.76555,1000,3436.393832
-82.01374,1000,3436.393832
-85.66237,1000,3472.285615
-84.17652,1000,3472.285615
-85.347275,1000,3472.285615
-84.55529,1000,3472.285615
-81.65073,1000,3472.285615
-86.01326,1000,3472.285615
-82.01374,1000,3472.285615
-81.27277,1000,3472.285615
-86.43994,1000,3472.285615
-86.20617,1000,3472.285615
-86.39382,1000,3472.285615
-86.79794,1000,3472.285615
-86.11038,1000,3508.116019
-84.12629,1000,3508.116019
-85.347275,1000,3508.116019
-85.865005,1000,3508.116019
-84.5672,1000,3508.116019
-86.62134,1000,3508.116019
-85.347275,1000,3508.116019
-81.948814,1000,3508.116019
-82.51682,1000,3508.116019
-85.40075,1000,3508.116019
-83.92214,1000,3508.116019
-82.6983,1000,3508.116019
-82.577736,1000,3543.862619
-87.653564,1000,3543.862619
-85.453835,1000,3543.862619
-84.984276,1000,3543.862619
-81.20237,1000,3543.862619
-83.87028,1000,3543.862619
-85.71356,1000,3543.862619
-81.27277,1000,3543.862619
-81.48084,1000,3543.862619
-82.142204,1000,3543.862619
-83.27692,1000,3543.862619
-83.818085,1000,3543.862619
-84.893555,1000,3580.007018
-82.39371,1000,3580.008018
-84.18903,1000,3580.008018
-81.948814,1000,3580.008018
-82.876045,1000,3580.008018
-83.55195,1000,3580.008018
-84.67363,1000,3580.008018
-81.01197,1000,3580.008018
-87.178734,1000,3580.008018
-84.32532,1000,3580.008018
-82.81721,1000,3580.008018
-76.83336,1000,3580.008018
-82.75793,1000,3616.329301
-82.516785,1000,3616.329301
-84.075714,1000,3616.329301
-83.659424,1000,3616.329301
-82.393684,1000,3616.329301
-83.818054,1000,3616.329301
-80.262505,1000,3616.329301
-81.751144,1000,3616.329301
-83.16428,1000,3616.329301
-83.765526,1000,3616.329301
-83.443,1000,3616.329301
-82.20573,1000,3616.329301
-86.66586,1000,3651.532364
-80.32712,1000,3651.532364
-93.1263,1000,3651.532364
-93.00614,1000,3651.532364
-92.932014,1000,3651.532364
-85.61077,1000,3651.532364
-93.48449,1000,3651.532364
-93.00614,1000,3651.532364
-80.197266,1000,3651.532364
-85.55883,1000,3651.532364
-86.39381,1000,3651.532364
-78.10159,1000,3651.532364
-93.31019,1000,3686.961966
-92.64622,1000,3686.961966
-93.00614,1000,3686.961966
-94.25201,1000,3686.961966
-93.078735,1000,3686.961966
-93.37663,1000,3686.961966
-92.75278,1000,3686.961966
-93.19643,1000,3686.961966
-85.18435,1000,3686.961966
-93.90158,1000,3686.961966
-92.18667,1000,3686.961966
-93.48449,1000,3686.961966
-86.20615,1000,3723.115565
-74.57574,1000,3723.115565
-66.77699,1000,3723.115565
-78.02137,1000,3723.115565
-79.23811,1000,3723.115565
-78.41664,1000,3723.115565
-77.098625,1000,3723.115565
-83.276886,1000,3723.115565
-76.74361,1000,3723.115565
-78.5708,1000,3723.115565
-84.42296,1000,3723.115565
-79.23813,1000,3723.115565
-86.665924,1000,3759.074773
-85.71356,1000,3759.075773
-85.07392,1000,3759.075773
-86.57645,1000,3759.075773
-85.764404,1000,3759.075773
-86.30064,1000,3759.075773
-86.75423,1000,3759.075773
-83.1217,1000,3759.075773
-87.61534,1000,3759.075773
-85.347275,1000,3759.075773
-85.40075,1000,3759.075773
-83.10744,1000,3759.075773
-82.75796,1000,3794.988798
-86.43994,1000,3794.988798
-84.075745,1000,3794.988798
-84.17652,1000,3794.988798
-84.614685,1000,3794.988798
-81.54918,1000,3794.988798
-80.98796,1000,3794.988798
-82.75796,1000,3794.988798
-83.818085,1000,3794.988798
-83.71267,1000,3794.988798
-83.38802,1000,3794.988798
-85.01802,1000,3794.988798
-82.6983,1000,3831.025381
-85.453835,1000,3831.025381
-86.8845,1000,3831.025381
-83.92214,1000,3831.025381
-85.07392,1000,3831.025381
-82.51682,1000,3831.025381
-82.63823,1000,3831.025381
-83.49767,1000,3831.025381
-85.347275,1000,3831.025381
-83.97367,1000,3831.025381
-82.51682,1000,3831.025381
-82.75796,1000,3831.025381
-81.34264,1000,3866.874581
-86.57645,1000,3866.874581
-86.797935,1000,3866.874581
-84.93905,1000,3866.874581
-82.26885,1000,3866.874581
-83.87028,1000,3866.874581
-82.876045,1000,3866.874581
-81.20237,1000,3866.874581
-81.13144,1000,3866.874581
-82.45548,1000,3866.874581
-84.66187,1000,3866.874581
-80.915405,1000,3866.874581
-84.984276,1000,3903.066118
-82.51682,1000,3903.066118
-85.16249,1000,3903.066118
-81.68434,1000,3903.066118
-83.71267,1000,3903.066118
-81.059975,1000,3903.066118
-83.38802,1000,3903.066118
-86.88451,1000,3903.066118
-81.883415,1000,3903.066118
-82.0782,1000,3903.066118
-81.948814,1000,3903.066118
-86.71022,1000,3903.066118
-84.024864,1000,3938.900838
-86.797935,1000,3938.901839
-85.50653,1000,3938.901839
-84.93905,1000,3938.901839
-86.665924,1000,3938.901839
-82.63823,1000,3938.901839
-81.54918,1000,3938.901839
-80.842285,1000,3938.901839
-85.07392,1000,3938.901839
-81.059975,1000,3938.901839
-82.39371,1000,3938.901839
-84.12629,1000,3938.901839
-86.25357,1000,3975.559242
-83.71267,1000,3975.559242
-82.01374,1000,3975.559242
-82.39371,1000,3975.559242
-84.80172,1000,3975.559242
-82.75796,1000,3975.559242
-86.53125,1000,3975.559242
-84.42297,1000,3975.559242
-84.66187,1000,3975.559242
-84.847786,1000,3975.559242
-82.93449,1000,3975.559242
-85.20638,1000,3975.559242
-82.0782,1000,4011.560321
-85.67263,1000,4011.560321
-81.617004,1000,4011.560321
-82.99253,1000,4011.560321
-84.519424,1000,4011.560321
-83.164314,1000,4011.560321
-81.13145,1000,4011.560321
-86.75423,1000,4011.560321
-83.164314,1000,4011.560321
-83.71267,1000,4011.560321
-82.26885,1000,4011.560321
-80.23654,1000,4011.560321
-81.617004,1000,4048.219102
-82.51682,1000,4048.219102
-83.44303,1000,4048.219102
-81.948814,1000,4048.219102
-82.876045,1000,4048.219102
-81.68434,1000,4048.219102
-82.51682,1000,4048.219102
-84.075745,1000,4048.219102
-83.44303,1000,4048.219102
-81.817535,1000,4048.219102
-85.11833,1000,4048.219102
-81.75118,1000,4048.219102
-83.2208,1000,4084.636298
-85.79472,1000,4084.636298
-83.818085,1000,4084.636298
-82.01374,1000,4084.636298
-83.10744,1000,4084.636298
-83.97367,1000,4084.636298
-82.577736,1000,4084.636298
-87.34102,1000,4084.636298
-86.96994,1000,4084.636298
-82.3315,1000,4084.636298
-82.39371,1000,4084.636298
-84.984276,1000,4084.636298
-84.67363,1000,4120.018907
-82.26885,1000,4120.018907
-81.412,1000,4120.018907
-83.38802,1000,4120.018907
-85.91477,1000,4120.018907
-84.90495,1000,4120.018907
-80.69436,1000,4120.018907
-85.40075,1000,4120.018907
-85.347275,1000,4120.018907
-83.44303,1000,4120.018907
-82.577736,1000,4120.018907
-82.63823,1000,4120.018907
-81.54918,1000,4155.797928
-83.05018,1000,4155.798929
-82.63823,1000,4155.798929
-83.99931,1000,4155.798929
-86.25357,1000,4155.798929
-82.75796,1000,4155.798929
-85.20638,1000,4155.798929
-81.75118,1000,4155.798929
-82.0782,1000,4155.798929
-86.92736,1000,4155.798929
-80.98796,1000,4155.798929
-83.27692,1000,4155.798929
-82.0782,1000,4191.609493
-85.18448,1000,4191.609493
-84.3743,1000,4191.609493
-81.48084,1000,4191.609493
-82.93449,1000,4191.609493
-83.164314,1000,4191.609493
-83.65945,1000,4191.609493
-83.05018,1000,4191.609493
-83.76555,1000,4191.609493
-81.883415,1000,4191.609493
-86.062,1000,4191.609493
-83.10744,1000,4191.609493
-84.984276,1000,4227.844756
-87.05427,1000,4227.844756
-81.27277,1000,4227.844756
-85.50652,1000,4227.844756
-85.66237,1000,4227.844756
-84.374306,1000,4227.844756
-84.27603,1000,4227.844756
-84.5672,1000,4227.844756
-85.453835,1000,4227.844756
-82.142204,1000,4227.844756
-82.39371,1000,4227.844756
-82.26885,1000,4227.844756
-82.0782,1000,4263.804598
-83.27692,1000,4263.804598
-82.93449,1000,4263.804598
-83.49767,1000,4263.804598
-81.34264,1000,4263.805599
-80.61953,1000,4263.805599
-84.17652,1000,4263.805599
-87.09602,1000,4263.805599
-85.02923,1000,4263.805599
-82.45548,1000,4263.805599
-85.29341,1000,4263.805599
-81.20237,1000,4263.805599
-85.1294,1000,4300.088305
-82.99253,1000,4300.088305
-82.63823,1000,4300.088305
-83.55195,1000,4300.088305
-83.71267,1000,4300.088305
-82.142204,1000,4300.088305
-88.26902,1000,4300.088305
-83.65945,1000,4300.088305
-83.27692,1000,4300.088305
-84.70877,1000,4300.088305
-83.2208,1000,4300.088305
-87.98722,1000,4300.088305
-84.075745,1000,4336.033113
-83.10744,1000,4336.033113
-86.92736,1000,4336.033113
-82.75796,1000,4336.033113
-79.42327,1000,4336.033113
-80.15812,1000,4336.033113
-82.93449,1000,4336.033113
-83.05018,1000,4336.033113
-81.68434,1000,4336.033113
-81.68434,1000,4336.033113
-87.178734,1000,4336.033113
-84.5672,1000,4336.033113
-79.42327,1000,4372.161062
-86.88451,1000,4372.161062
-82.6983,1000,4372.161062
-84.251274,1000,4372.161062
-82.51682,1000,4372.161062
-85.40075,1000,4372.161062
-83.44303,1000,4372.161062
-83.27692,1000,4372.161062
-85.96419,1000,4372.161062
-85.07392,1000,4372.161062
-83.10744,1000,4372.161062
-87.17874,1000,4372.161062
-82.63823,1000,4407.976435
-84.732124,1000,4407.976435
-82.51682,1000,4407.976435
-81.27277,1000,4407.976435
-81.617004,1000,4407.976435
-83.71267,1000,4407.976435
-83.60587,1000,4407.977436
-82.93449,1000,4407.977436
-84.12629,1000,4407.977436
-82.01374,1000,4407.977436
-85.54841,1000,4407.977436
-86.25357,1000,4407.977436
-84.55529,1000,4444.016724
-81.27277,1000,4444.016724
-81.68434,1000,4444.016724
-82.93449,1000,4444.016724
-82.20575,1000,4444.016724
-86.15844,1000,4444.017724
-83.818085,1000,4444.017724
-81.617004,1000,4444.017724
-86.43994,1000,4444.017724
-83.44303,1000,4444.017724
-86.11038,1000,4444.017724
-87.46006,1000,4444.017724
-85.71356,1000,4479.61235
-81.20237,1000,4479.61235
-82.01374,1000,4479.61235
-85.55885,1000,4479.61235
-86.485756,1000,4479.61235
-85.23914,1000,4479.61235
-87.09602,1000,4479.61235
-83.65945,1000,4479.61235
-85.1294,1000,4479.61235
-87.49924,1000,4479.61235
-85.29341,1000,4479.61235
-84.67363,1000,4479.61235
-79.674194,1000,4514.015535
-83.38802,1000,4514.015535
-84.80172,1000,4514.015535
-86.30064,1000,4514.015535
-83.38802,1000,4514.015535
-83.97367,1000,4514.015535
-83.55195,1000,4514.015535
-83.92214,1000,4514.015535
-83.49767,1000,4514.015535
-81.883415,1000,4514.015535
-79.99939,1000,4514.015535
-81.883415,1000,4514.015535
-83.92214,1000,4548.391754
-82.142204,1000,4548.391754
-85.29341,1000,4548.391754
-82.63823,1000,4548.391754
-83.76555,1000,4548.391754
-83.55195,1000,4548.391754
-86.71022,1000,4548.391754
-83.27692,1000,4548.391754
-82.39371,1000,4548.391754
-82.0782,1000,4548.391754
-83.818085,1000,4548.391754
-85.66237,1000,4548.391754
-86.66593,1000,4582.616042
-86.15844,1000,4582.616042
-82.81721,1000,4582.616042
-82.142204,1000,4582.616042
-81.13144,1000,4582.616042
-85.50653,1000,4582.616042
-86.39383,1000,4582.616042
-83.164314,1000,4582.616042
-84.42297,1000,4582.616042
-82.577736,1000,4582.616042
-84.79018,1000,4582.616042
-83.33266,1000,4582.616042
-84.93905,1000,4616.92508
-80.15812,1000,4616.92508
-82.39371,1000,4616.92508
-84.93905,1000,4616.92508
-83.92214,1000,4616.92508
-81.948814,1000,4616.92508
-84.06306,1000,4616.92508
-85.81488,1000,4616.92508
-83.49767,1000,4616.92508
-82.876045,1000,4616.92508
-78.991005,1000,4616.92508
-82.20575,1000,4616.92508
-82.81721,1000,4651.482251
-81.68434,1000,4651.482251
-81.948814,1000,4651.482251
-83.76555,1000,4651.482251
-85.71357,1000,4651.482251
-82.6983,1000,4651.482251
-84.32532,1000,4651.482251
-83.49767,1000,4651.482251
-84.12629,1000,4651.482251
-83.87028,1000,4651.482251
-82.142204,1000,4651.482251
-83.55195,1000,4651.482251
-83.76555,1000,4685.826174
-83.164314,1000,4685.826174
-82.0782,1000,4685.826174
-85.07392,1000,4685.826174
-83.05018,1000,4685.826174
-84.93905,1000,4685.826174
-81.27277,1000,4685.826174
-84.49543,1000,4685.826174
-85.59006,1000,4685.826174
-84.5672,1000,4685.826174
-85.23914,1000,4685.826174
-81.948814,1000,4685.826174
-81.883415,1000,4719.92748
-81.54918,1000,4719.92748
-83.33266,1000,4719.92748
-85.50653,1000,4719.92748
-82.3315,1000,4719.92748
-82.3315,1000,4719.92748
-84.22643,1000,4719.92748
-85.18448,1000,4719.92748
-82.81721,1000,4719.92748
-82.93449,1000,4719.92748
-81.54918,1000,4719.92748
-83.97367,1000,4719.92748
-84.614685,1000,4754.500546
-87.09602,1000,4754.500546
-83.71267,1000,4754.500546
-82.99253,1000,4754.500546
-83.818085,1000,4754.500546
-83.49767,1000,4754.500546
-85.610794,1000,4754.500546
-84.93905,1000,4754.500546
-82.20575,1000,4754.500546
-84.32532,1000,4754.500546
-82.45548,1000,4754.500546
-81.617004,1000,4754.500546
-82.99253,1000,4789.126765
-82.99253,1000,4789.126765
-82.26885,1000,4789.126765
-82.39371,1000,4789.126765
-86.57645,1000,4789.126765
-85.01802,1000,4789.126765
-82.93449,1000,4789.126765
-85.11833,1000,4789.126765
-83.818085,1000,4789.126765
-80.915405,1000,4789.126765
-87.01224,1000,4789.126765
-83.97367,1000,4789.126765
-83.71267,1000,4823.102452
-82.142204,1000,4823.102452
-82.39371,1000,4823.102452
-83.60587,1000,4823.102452
-84.847786,1000,4823.102452
-81.948814,1000,4823.102452
-86.39382,1000,4823.102452
-85.610794,1000,4823.102452
-85.91477,1000,4823.102452
-84.27603,1000,4823.102452
-82.20575,1000,4823.102452
-81.817535,1000,4823.102452
-81.27277,1000,4857.801787
-85.25002,1000,4857.801787
-84.893555,1000,4857.801787
-83.2208,1000,4857.801787
-81.617004,1000,4857.801787
-83.49767,1000,4857.801787
-82.63823,1000,4857.801787
-84.22643,1000,4857.801787
-82.39371,1000,4857.801787
-82.99253,1000,4857.801787
-87.538185,1000,4857.801787
-84.3743,1000,4857.801787
-82.81721,1000,4892.13242
-86.30064,1000,4892.13242
-82.99253,1000,4892.13242
-84.27603,1000,4892.13242
-85.865005,1000,4892.13242
-82.876045,1000,4892.13242
-80.915405,1000,4892.13242
-86.11038,1000,4892.13242
-82.3315,1000,4892.13242
-85.55885,1000,4892.13242
-82.93449,1000,4892.13242
-80.46813,1000,4892.13242
-82.6983,1000,4926.164829
-82.45548,1000,4926.164829
-83.4704,1000,4926.164829
-81.817535,1000,4926.164829
-85.453835,1000,4926.164829
-81.883415,1000,4926.164829
-86.53125,1000,4926.164829
-85.40075,1000,4926.164829
-85.02923,1000,4926.164829
-83.27692,1000,4926.164829
-81.48084,1000,4926.164829
-82.142204,1000,4926.164829
-82.81721,1000,4960.268388
-86.88451,1000,4960.268388
-85.18448,1000,4960.268388
-83.27692,1000,4960.268388
-82.26885,1000,4960.268388
-79.75648,1000,4960.268388
-84.90495,1000,4960.268388
-84.614685,1000,4960.268388
-83.164314,1000,4960.268388
-84.70877,1000,4960.268388
-85.610794,1000,4960.268388
-82.45548,1000,4960.268388
-83.05018,1000,4994.635507
-82.63823,1000,4994.635507
-81.617004,1000,4994.635507
-83.97367,1000,4994.635507
-82.75796,1000,4994.635507
-81.54918,1000,4994.635507
-83.87028,1000,4994.635507
-83.818085,1000,4994.635507
-88.023186,1000,4994.635507
-82.26885,1000,4994.635507
-81.817535,1000,4994.635507
-82.26885,1000,4994.635507
-86.43994,1000,5029.049305
-80.54413,1000,5029.049305
-82.81721,1000,5029.049305
-84.075745,1000,5029.049305
-83.10744,1000,5029.049305
-84.42297,1000,5029.049305
-80.46813,1000,5029.049305
-86.71022,1000,5029.049305
-84.024864,1000,5029.049305
-81.948814,1000,5029.049305
-84.984276,1000,5029.049305
-83.73916,1000,5029.049305
-82.99253,1000,5063.471239
-85.66237,1000,5063.471239
-85.610794,1000,5063.471239
-84.12629,1000,5063.471239
-82.0782,1000,5063.471239
-85.23914,1000,5063.471239
-82.876045,1000,5063.471239
-82.99253,1000,5063.471239
-86.62134,1000,5063.471239
-85.81488,1000,5063.471239
-86.75423,1000,5063.471239
-86.01326,1000,5063.471239
-86.71022,1000,5097.395901
-85.50653,1000,5097.395901
-82.01374,1000,5097.395901
-82.45548,1000,5097.395901
-79.42327,1000,5097.395901
-82.99253,1000,5097.395901
-80.98796,1000,5097.395901
-86.88451,1000,5097.395901
-85.07392,1000,5097.395901
-82.01374,1000,5097.395901
-81.948814,1000,5097.395901
-81.617004,1000,5097.395901
-79.42327,1000,5131.298395
-82.6983,1000,5131.298395
-81.948814,1000,5131.298395
-82.51682,1000,5131.298395
-84.55529,1000,5131.298395
-84.42297,1000,5131.298395
-81.20237,1000,5131.298395
-81.948814,1000,5131.298395
-84.3743,1000,5131.298395
-81.68434,1000,5131.298395
-84.435104,1000,5131.298395
-80.842285,1000,5131.298395
-84.22643,1000,5166.080262
-83.76555,1000,5166.080262
-82.75796,1000,5166.080262
-83.818085,1000,5166.080262
-82.99253,1000,5166.080262
-81.617004,1000,5166.080262
-84.3743,1000,5166.080262
-81.48084,1000,5166.080262
-82.577736,1000,5166.080262
-83.92214,1000,5166.080262
-84.27603,1000,5166.080262
-84.70877,1000,5166.080262
-83.44303,1000,5200.766755
-82.75796,1000,5200.766755
-85.40075,1000,5200.766755
-82.81721,1000,5200.766755
-85.453835,1000,5200.766755
-86.01326,1000,5200.766755
-81.948814,1000,5200.766755
-82.81721,1000,5200.766755
-83.33266,1000,5200.766755
-85.2934,1000,5200.766755
-86.485756,1000,5200.766755
-81.617004,1000,5200.766755
-88.33742,1000,5235.948199
-84.27603,1000,5235.948199
-83.65945,1000,5235.948199
-81.48084,1000,5235.948199
-82.6983,1000,5235.948199
-84.80172,1000,5235.948199
-86.485756,1000,5235.948199
-86.062,1000,5235.948199
-85.336525,1000,5235.948199
-83.65945,1000,5235.948199
-82.45548,1000,5235.948199
-84.06306,1000,5235.948199
-82.3315,1000,5270.50144
-85.23914,1000,5270.50144
-85.11833,1000,5270.50144
-82.39371,1000,5270.50144
-84.27603,1000,5270.50144
-84.22643,1000,5270.50144
-83.55195,1000,5270.50144
-82.6983,1000,5270.50144
-83.65945,1000,5270.50144
-83.55195,1000,5270.50144
-81.75118,1000,5270.50144
-82.39371,1000,5270.50144
-83.2208,1000,5305.349962
-83.71267,1000,5305.349962
-83.27692,1000,5305.349962
-85.865005,1000,5305.349962
-87.09602,1000,5305.349962
-84.732124,1000,5305.349962
-86.11038,1000,5305.349962
-82.20575,1000,5305.349962
-83.05018,1000,5305.349962
-83.92214,1000,5305.349962
-86.84136,1000,5305.349962
-84.075745,1000,5305.349962
-85.865005,1000,5339.887979
-82.577736,1000,5339.887979
-84.893555,1000,5339.887979
-84.90495,1000,5339.887979
-83.71267,1000,5339.887979
-83.33266,1000,5339.887979
-80.98796,1000,5339.887979
-83.44303,1000,5339.887979
-83.44303,1000,5339.887979
-84.93905,1000,5339.887979
-88.09447,1000,5339.887979
-82.45548,1000,5339.887979
-83.10744,1000,5374.591246
-81.27277,1000,5374.591246
-85.02923,1000,5374.591246
-82.51682,1000,5374.591246
-84.17652,1000,5374.591246
-84.024864,1000,5374.591246
-85.764404,1000,5374.591246
-84.984276,1000,5374.591246
-81.948814,1000,5374.591246
-80.98796,1000,5374.591246
-83.76555,1000,5374.591246
-83.76555,1000,5374.591246
-81.48084,1000,5408.983105
-82.75796,1000,5408.983105
-86.01326,1000,5408.983105
-81.817535,1000,5408.983105
-84.075745,1000,5408.983105
-85.01802,1000,5408.983105
-84.02487,1000,5408.983105
-86.43994,1000,5408.983105
-82.876045,1000,5408.983105
-80.69436,1000,5408.983105
-83.27692,1000,5408.983105
-83.818085,1000,5408.983105
-82.26885,1000,5444.775985
-81.817535,1000,5444.775985
-81.412,1000,5444.775985
-81.817535,1000,5444.775985
-81.617004,1000,5444.775985
-85.347275,1000,5444.775985
-81.617004,1000,5444.775985
-80.54413,1000,5444.775985
-84.984276,1000,5444.775985
-81.75118,1000,5444.775985
-81.34264,1000,5444.775985
-86.53125,1000,5444.775985
-87.42063,1000,5480.36445
-82.81721,1000,5480.36445
-82.6983,1000,5480.36445
-81.817535,1000,5480.36445
-83.73916,1000,5480.36445
-82.39371,1000,5480.36445
-83.60588,1000,5480.36445
-84.18903,1000,5480.36445
-82.81721,1000,5480.36445
-85.66237,1000,5480.36445
-80.69436,1000,5480.36445
